lat,lon,kind,cls,prec,fish,date,season,sector,dist,zone,title,comment,depth,method,catch,src,url,orig,sid
60.01865,31.51182,fishing,C,2500,Окунь,2024-03-04,ice,Кобона / южный берег,44.4,core,Кобона: окунь (март 2024),"Со льда, Кобона: ловился окунь; глубина 9 м; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",9 м,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111996,,111996
60.01865,31.51182,fishing,C,2500,Окунь,2024-03-02,ice,Кобона / южный берег,44.4,core,Кобона: окунь (март 2024),"Со льда, Кобона: ловился окунь; снасти: мормышка; в отчёте 3 шт.; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,мормышка,3 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111976,,111976
60.01865,31.51182,fishing,C,2500,Плотва,2024-02-25,ice,Кобона / южный берег,44.4,core,Кобона: плотва (февр. 2024),"Со льда, Кобона: ловилась плотва; глубина 5,5 м; в отчёте 3 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.","5,5 м",,3 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111890,,111890
60.01865,31.51182,fishing,C,2500,,2024-02-24,ice,Кобона / южный берег,44.4,core,Кобона: рыбалка (февр. 2024),"Со льда, Кобона: снасти: блесна; в отчёте 30 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,блесна,30 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111871,,111871
60.01865,31.51182,fishing,C,5889,Ряпушка,2024-02-23,ice,Кобона / южный берег,44.4,core,Кобона: ряпушка (февр. 2024),"Со льда, Кобона: ловилась ряпушка; в отчёте 6,5 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,,"6,5 кг",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111850,,111850
60.01865,31.51182,fishing,C,2500,Окунь,2024-02-22,ice,Кобона / южный берег,44.4,core,Кобона: окунь (февр. 2024),"Со льда, Кобона: ловился окунь; глубина 6–7 м; снасти: блесна; в отчёте 10 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",6–7 м,блесна,10 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111812,,111812
60.01865,31.51182,fishing,C,2500,Окунь,2024-02-08,ice,Кобона / южный берег,44.4,core,Кобона: окунь (февр. 2024),"Со льда, Кобона: ловился окунь; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111631,,111631
60.01865,31.51182,fishing,C,2500,Окунь; Плотва,2024-02-04,ice,Кобона / южный берег,44.4,core,"Кобона: окунь, плотва (февр. 2024)","Со льда, Кобона: ловились окунь и плотва; снасти: мормышка; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,мормышка,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111593,,111593
60.01865,31.51182,fishing,C,2500,Окунь,2024-02-03,ice,Кобона / южный берег,44.4,core,Кобона: окунь (февр. 2024),"Со льда, Кобона: ловился окунь; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111567,,111567
59.99108,31.3628,fishing,C,1500,Окунь,2024-02-03,ice,Кобона / южный берег,53.2,core,о-ва Зеленцы: окунь (февр. 2024),"Со льда, о-ва Зеленцы: ловился окунь; в отчёте 10 шт.; место по тексту отчёта (метка каталога ПКР «о-ва Зеленцы»).",,,10 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111553,,111553
59.99108,31.3628,fishing,C,1500,Окунь; Плотва,2024-02-02,ice,Кобона / южный берег,53.2,core,"о-ва Зеленцы: окунь, плотва (февр. 2024)","Со льда, о-ва Зеленцы: ловились окунь и плотва; место по тексту отчёта (метка каталога ПКР «о-ва Зеленцы»).",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111525,,111525
59.99108,31.3628,fishing,C,4416,Окунь,2024-01-29,ice,Кобона / южный берег,53.2,core,о-ва Зеленцы: окунь (янв. 2024),"Со льда, о-ва Зеленцы: ловился окунь; глубина 6 м; место по тексту отчёта (метка каталога ПКР «о-ва Зеленцы»).",6 м,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111488,,111488
59.99108,31.3628,fishing,C,4416,Окунь,2024-01-27,ice,Кобона / южный берег,53.2,core,о-ва Зеленцы: окунь (янв. 2024),"Со льда, о-ва Зеленцы: ловился окунь; снасти: блесна; в отчёте 8 кг; место по тексту отчёта (метка каталога ПКР «о-ва Зеленцы»).",,блесна,8 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111460,,111460
60.01865,31.51182,fishing,C,2500,Окунь; Ряпушка,2024-01-25,ice,Кобона / южный берег,44.4,core,"Кобона: окунь, ряпушка (янв. 2024)","Со льда, Кобона: ловились окунь и ряпушка; снасти: блесна; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,блесна,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111392,,111392
60.01865,31.51182,fishing,C,2500,,2024-01-25,ice,Кобона / южный берег,44.4,core,Кобона: рыбалка (янв. 2024),"Со льда, Кобона: глубина 3 м; в отчёте 150 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",3 м,,150 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111381,,111381
60.01865,31.51182,fishing,C,2500,Окунь; Плотва,2024-01-20,ice,Кобона / южный берег,44.4,core,"Кобона: окунь, плотва (янв. 2024)","Со льда, Кобона: ловились окунь и плотва; в отчёте 9 кг; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",,,9 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111329,,111329
59.99108,31.3628,fishing,C,4416,,2024-01-13,ice,Кобона / южный берег,53.2,core,о-ва Зеленцы: рыбалка (янв. 2024),"Со льда, о-ва Зеленцы: глубина 6 м; в отчёте 15 шт.; место по тексту отчёта (метка каталога ПКР «о-ва Зеленцы»).",6 м,,15 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111226,,111226
60.01865,31.51182,fishing,C,2500,Окунь; Плотва; Густера,2024-01-09,ice,Кобона / южный берег,44.4,core,"Кобона: окунь, плотва (янв. 2024)","Со льда, Кобона: ловились окунь, плотва и густера; глубина 5 м; точка — метка места «Кобона» в каталоге ПКР, в отчёте место точнее не указано.",5 м,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111199,,111199
60.01865,31.51182,fishing,C,6000,Окунь,2024-01-08,ice,Кобона / южный берег,44.4,core,"Кобона, 5–7 км по льду: окунь (янв. 2024)","Со льда, Кобона, 5–7 км по льду: ловился окунь; глубина 5,4 м; снасти: блесна, балансир; в отчёте 8 шт., 8 кг; в отчёте — высадка «на 5-ке» и ещё ~2 км до рыбаков, направление не указано; точка — метка «Кобона» каталога ПКР.","5,4 м","блесна, балансир","8 шт., 8 кг",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111181,,111181
60.05713,31.08028,fishing,C,1500,Окунь; Ёрш,2026-03-14,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,"Коккорево (44-й км Дороги жизни): окунь, ёрш (март 2026)","Со льда, Коккорево (44-й км Дороги жизни): ловились окунь и ёрш; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115279,,115279
60.05713,31.08028,fishing,C,1500,Плотва,2026-03-13,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): плотва (март 2026),"Со льда, Коккорево (44-й км Дороги жизни): ловилась плотва; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115257,,115257
60.05713,31.08028,fishing,C,1500,Плотва,2026-02-13,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): плотва (февр. 2026),"Со льда, Коккорево (44-й км Дороги жизни): ловилась плотва; глубина 4,5 м; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.","4,5 м",,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114902,,114902
60.05713,31.08028,fishing,C,1500,Плотва; Налим,2026-01-08,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,"Коккорево (44-й км Дороги жизни): плотва, налим (янв. 2026)","Со льда, Коккорево (44-й км Дороги жизни): ловились плотва и налим; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114585,,114585
60.05713,31.08028,fishing,C,1500,Окунь,2025-02-22,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): окунь (февр. 2025),"Со льда, Коккорево (44-й км Дороги жизни): ловился окунь; снасти: жерлицы; клёв слабый или без улова; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,жерлицы,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113533,,113533
60.05713,31.08028,fishing,C,1500,Окунь,2025-02-17,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): окунь (февр. 2025),"Со льда, Коккорево (44-й км Дороги жизни): ловился окунь; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113486,,113486
60.05713,31.08028,fishing,C,1500,,2024-03-07,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): рыбалка (март 2024),"Со льда, Коккорево (44-й км Дороги жизни): глубина 4 м; снасти: блесна; в отчёте 16 шт.; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",4 м,блесна,16 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112032,,112032
60.05713,31.08028,fishing,C,1500,Плотва,2024-01-30,ice,Шлиссельбург / бухта Петрокрепость,67.5,ext,Коккорево (44-й км Дороги жизни): плотва (янв. 2024),"Со льда, Коккорево (44-й км Дороги жизни): ловилась плотва; снасти: мормышка, блесна, балансир; в отчёте 2 шт., 3 шт.; точка — метка места «Коккорево (44-й км Дороги жизни)» в каталоге ПКР, в отчёте место точнее не указано.",,"мормышка, блесна, балансир","2 шт., 3 шт.",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=111503,,111503
59.97638,31.07685,fishing,C,1500,Щука; Окунь,2026-08-28,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (авг. 2026)","По открытой воде, Кошкино: ловились щука и окунь; снасти: джиг, воблер, отводной; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"джиг, воблер, отводной",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115870,,115870
59.97638,31.07685,fishing,C,1500,Щука; Окунь,2026-08-06,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (авг. 2026)","По открытой воде, Кошкино: ловились щука и окунь; клёв слабый или без улова; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115819,,115819
59.97638,31.07685,fishing,C,1500,Плотва; Густера,2026-05-02,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: плотва, густера (май 2026)","По открытой воде, Кошкино: ловились плотва и густера; снасти: донка; в отчёте 6 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,донка,6 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115520,,115520
59.97638,31.07685,fishing,C,1500,Окунь; Плотва,2026-05-02,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (май 2026)","По открытой воде, Кошкино: ловились окунь и плотва; в отчёте 13,5 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,"13,5 кг",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115517,,115517
59.97638,31.07685,fishing,C,1500,Окунь; Плотва,2026-04-21,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (апр. 2026)","По открытой воде, Кошкино: ловились окунь и плотва; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115476,,115476
59.97638,31.07685,fishing,C,4490,Окунь; Плотва; Густера,2026-03-28,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (март 2026)","По открытой воде, Кошкино: ловились окунь, плотва и густера; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=115363,,115363
59.97638,31.07685,fishing,C,6000,Плотва,2026-01-17,ice,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (янв. 2026),"Со льда, Кошкино: ловилась плотва; глубина 3,5 м; в отчёте 3 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.","3,5 м",,3 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114644,,114644
59.97638,31.07685,fishing,C,1500,Окунь,2025-09-11,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (сент. 2025),"По открытой воде, Кошкино: ловился окунь; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114320,,114320
59.97638,31.07685,fishing,C,1500,Окунь,2025-09-04,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (сент. 2025),"По открытой воде, Кошкино: ловился окунь; снасти: спиннинг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,спиннинг,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114298,,114298
59.97638,31.07685,fishing,C,1500,Щука; Окунь; Густера,2025-08-06,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (авг. 2025)","По открытой воде, Кошкино: ловились щука, окунь и густера; глубина 3,8–5 м; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.","3,8–5 м",,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114236,,114236
59.97638,31.07685,fishing,C,1500,Щука,2025-07-19,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: щука (июль 2025),"По открытой воде, Кошкино: ловилась щука; в отчёте 5 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,5 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114192,,114192
59.97638,31.07685,fishing,C,1500,Окунь,2025-07-17,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (июль 2025),"По открытой воде, Кошкино: ловился окунь; снасти: воблер; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,воблер,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114186,,114186
59.97638,31.07685,fishing,C,1500,Язь,2025-05-18,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: язь (май 2025),"По открытой воде, Кошкино: ловился язь; снасти: фидер; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,фидер,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114009,,114009
59.97638,31.07685,fishing,C,1763,Плотва; Густера,2025-05-18,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: плотва, густера (май 2025)","По открытой воде, Кошкино: ловились плотва и густера; глубина 4,5 м; снасти: фидер; в отчёте 2 шт., 3 шт.; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.","4,5 м",фидер,"2 шт., 3 шт.",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=114008,,114008
59.97638,31.07685,fishing,C,1500,Плотва,2025-05-16,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (май 2025),"По открытой воде, Кошкино: ловилась плотва; глубина 2,8 м; снасти: поплавок, фидер; в отчёте 4,6 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.","2,8 м","поплавок, фидер","4,6 кг",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113997,,113997
59.97638,31.07685,fishing,C,1500,,2025-05-15,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: рыбалка (май 2025),"По открытой воде, Кошкино: в отчёте 6 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,6 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113995,,113995
59.97638,31.07685,fishing,C,6000,Плотва; Густера,2025-04-25,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: плотва, густера (апр. 2025)","По открытой воде, Кошкино: ловились плотва и густера; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113926,,113926
59.93852,31.22647,fishing,C,1200,Лещ; Плотва,2025-04-24,open_water,Шлиссельбург / бухта Петрокрепость,62.1,ext,"Бугровский маяк: лещ, плотва (апр. 2025)","По открытой воде, Бугровский маяк: ловились лещ и плотва; снасти: поплавок; место по тексту отчёта (OSM: Бугровский маяк).",,поплавок,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113924,,113924
59.97638,31.07685,fishing,C,1500,Окунь,2025-04-22,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (апр. 2025),"По открытой воде, Кошкино: ловился окунь; снасти: мормышка, поплавок; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"мормышка, поплавок",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113917,,113917
59.97638,31.07685,fishing,C,1500,Плотва,2025-04-19,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (апр. 2025),"По открытой воде, Кошкино: ловилась плотва; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=113888,,113888
59.97638,31.07685,fishing,C,1500,Окунь,2024-09-15,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (сент. 2024),"По открытой воде, Кошкино: ловился окунь; глубина 4 м; снасти: джиг, троллинг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",4 м,"джиг, троллинг",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112879,,112879
59.97638,31.07685,fishing,C,1500,Окунь; Плотва,2024-09-12,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (сент. 2024)","По открытой воде, Кошкино: ловились окунь и плотва; глубина 2 м; снасти: поплавок, фидер; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",2 м,"поплавок, фидер",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112873,,112873
59.97638,31.07685,fishing,C,1500,Щука; Окунь,2024-08-28,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (авг. 2024)","По открытой воде, Кошкино: ловились щука и окунь; снасти: мормышка, блесна, воблер; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"мормышка, блесна, воблер",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112839,,112839
59.97638,31.07685,fishing,C,1500,Окунь,2024-07-24,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (июль 2024),"По открытой воде, Кошкино: ловился окунь; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112727,,112727
59.97638,31.07685,fishing,C,1500,Окунь,2024-07-16,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (июль 2024),"По открытой воде, Кошкино: ловился окунь; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112695,,112695
59.97638,31.07685,fishing,C,1500,Окунь; Плотва; Елец,2024-06-30,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (июнь 2024)","По открытой воде, Кошкино: ловились окунь, плотва и елец; снасти: поплавок; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,поплавок,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112633,,112633
59.97638,31.07685,fishing,C,1500,Окунь,2024-06-13,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (июнь 2024),"По открытой воде, Кошкино: ловился окунь; снасти: дорожка, отводной; в отчёте 12 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"дорожка, отводной",12 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112565,,112565
59.97638,31.07685,fishing,C,1500,Окунь; Плотва; Елец,2024-06-12,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (июнь 2024)","По открытой воде, Кошкино: ловились окунь, плотва и елец; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112559,,112559
59.97638,31.07685,fishing,C,1500,Щука; Окунь,2024-06-11,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (июнь 2024)","По открытой воде, Кошкино: ловились щука и окунь; в отчёте 4 шт.; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,4 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112558,,112558
59.97638,31.07685,fishing,C,1500,Щука; Окунь,2024-06-10,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (июнь 2024)","По открытой воде, Кошкино: ловились щука и окунь; снасти: блесна, воблер; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"блесна, воблер",,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112554,,112554
59.97638,31.07685,fishing,C,1500,Щука; Окунь; Лещ; Плотва; Елец,2024-06-08,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (июнь 2024)","По открытой воде, Кошкино: ловились щука, окунь, лещ, плотва и елец; снасти: дорожка; в отчёте 3 кг, 3 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,дорожка,"3 кг, 3 кг",fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112551,,112551
59.97638,31.07685,fishing,C,1500,Щука; Окунь; Плотва,2024-06-04,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: щука, окунь (июнь 2024)","По открытой воде, Кошкино: ловились щука, окунь и плотва; глубина 5,5 м; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.","5,5 м",,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112533,,112533
59.97638,31.07685,fishing,C,1500,Окунь; Плотва,2024-05-31,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,"Кошкино: окунь, плотва (май 2024)","По открытой воде, Кошкино: ловились окунь и плотва; снасти: мормышка, поплавок; в отчёте 10 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,"мормышка, поплавок",10 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112517,,112517
59.97638,31.07685,fishing,C,1500,Окунь,2024-05-30,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: окунь (май 2024),"По открытой воде, Кошкино: ловился окунь; снасти: донка; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,донка,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112512,,112512
59.97638,31.07685,fishing,C,1500,Плотва,2024-05-22,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (май 2024),"По открытой воде, Кошкино: ловилась плотва; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112473,,112473
59.97638,31.07685,fishing,C,1500,Плотва,2024-05-13,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (май 2024),"По открытой воде, Кошкино: ловилась плотва; в отчёте 10 кг; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,,10 кг,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112424,,112424
59.97638,31.07685,fishing,C,1500,Плотва,2024-04-30,open_water,Шлиссельбург / бухта Петрокрепость,69.1,ext,Кошкино: плотва (апр. 2024),"По открытой воде, Кошкино: ловилась плотва; снасти: поплавок; в отчёте 3 шт.; точка — метка места «Кошкино» в каталоге ПКР, в отчёте место точнее не указано.",,поплавок,3 шт.,fisher.spb.ru (Питерский клуб рыбаков),https://fisher.spb.ru/news/message.php?messageId=112364,,112364
